Hotelling T2         	sum-squared residuals  	
 1.414851178860E-02  	 6.158224118988E+04    	
 1.028447833578E-03  	 7.763249718525E+03    	
 9.546387934742E-04  	 1.013811262917E+04    	
 8.200533051205E-02  	 4.577639097711E+05    	
 8.222922522024E-04  	 2.185446555878E+04    	
 2.953562522654E-04  	 3.144004593876E+03    	
 8.048521178433E-02  	 2.344718386763E+05    	
 3.865375615356E-05  	 1.118706434190E+03    	
 1.519571035615E-02  	 2.643646639074E+04    	
 1.719863183773E-04  	 5.539033867652E+02    	
 2.128392298105E-05  	 1.712132710402E+03    	
 1.680661643794E-04  	 8.659297354935E+03    	
 1.606179034856E-04  	 4.445864970444E+03    	
 3.882596460384E-02  	 1.694208795708E+05    	
 4.659288125379E-02  	 5.102249035425E+04    	
 3.224966488059E-02  	 7.113938499694E+04    	
 1.013107474222E-04  	 4.043661124239E+03    	
 4.653947186550E-01  	 1.686048694354E+06    	
 7.348728422450E-04  	 7.433119964308E+03    	
 5.129983506532E-04  	 9.023469754070E+03    	
 5.910859782900E-04  	 4.197461463388E+03    	
 2.756440600148E-03  	 2.247619860292E+04    	
 3.023800953021E-01  	 4.054563484594E+05    	
 1.027463301958E-03  	 1.160271357070E+04    	
 3.439475144745E-04  	 5.545813257671E+03    	
 1.161861400451E-04  	 3.882375593572E+03    	
 1.818426386728E-02  	 7.796263683167E+04    	
 1.532733373304E-03  	 7.835552984051E+03    	
 1.653654715631E-05  	 1.544858146219E+03    	
 5.046116738051E-02  	 4.667198841119E+04    	
 1.374583817864E-03  	 6.774750120349E+03    	
 7.711037149359E-04  	 6.357375942591E+03    	
 1.206276608494E-05  	 3.147735031442E+02    	
 2.303728689351E+00  	 3.211054424771E+06    	
 4.383308419026E-04  	 7.751130243512E+03    	
 8.219359465372E-04  	 1.038047800650E+04    	
 2.117810166254E-05  	 9.712723200938E+02    	
 3.633516986060E-02  	 5.047776898224E+05    	
 1.147793010946E-03  	 1.100161655179E+04    	
 2.151422159872E-03  	 1.601358975414E+04    	
 6.186407201976E-04  	 6.609572963031E+03    	
 4.716639902812E-04  	 7.872833538358E+03    	
 4.305410105122E-04  	 3.862828405077E+03    	
 1.271727384835E-05  	 1.729199194212E+02    	
 6.897492125149E-04  	 4.829343386413E+03    	
 3.807337465088E-05  	 7.978859764947E+02    	
 5.113989732533E-04  	 2.102053789424E+03    	
 8.188742601348E-04  	 6.814620702285E+03    	
 2.981822129685E-01  	 1.619497851314E+05    	
 5.200619035956E-04  	 1.413483671540E+04    	
 8.763914922080E+00  	 2.353566035127E+07    	
 7.665391211473E-02  	 6.726423108328E+04    	
 5.917995209465E-04  	 5.873950066425E+03    	
 2.350685612405E-05  	 1.316675284709E+03    	
 4.848291618963E+00  	 5.911925767392E+07    	
 1.667074801367E-04  	 9.330613487307E+03    	
 6.340383425803E-01  	 2.957941031517E+06    	
 1.158262896509E-04  	 4.250961099917E+03    	
 5.127176218464E-02  	 1.147357251680E+05    	
 1.614913819630E-01  	 9.633175230072E+05    	
 3.976364213080E-04  	 7.826598877208E+03    	
 1.066735147742E-04  	 4.132168950888E+03    	
 9.632473367480E-04  	 4.224665912381E+03    	
 8.663535696208E-01  	 3.451042352866E+06    	
 2.878124973775E+00  	 1.057533154679E+07    	
 1.739446312876E-05  	 1.793335994786E+02    	
 5.702076309675E-05  	 1.170562675702E+03    	
 1.137409020877E+00  	 3.283581614100E+07    	
 5.381220467286E-01  	 2.930391451413E+06    	
 2.343969869007E-03  	 3.641962209176E+03    	
 5.771014536300E-03  	 1.776892298876E+04    	
 4.018683074986E-04  	 4.177198038440E+03    	
 5.825160166528E-04  	 1.711945906297E+04    	
 2.901704899716E-02  	 7.236290686398E+05    	
 7.428177517641E-03  	 4.293610678403E+04    	
 1.267523148593E-03  	 1.737802636707E+04    	
 1.530926245658E-04  	 4.776869889696E+03    	
 6.268726798489E-03  	 3.820070541795E+04    	
 5.261338546754E-04  	 9.342793158566E+03    	
 5.133707878412E-04  	 1.257780267516E+04    	
 2.901887041840E-03  	 3.029563744144E+04    	
 9.671476330843E-05  	 4.199908268971E+03    	
 3.365150541872E-05  	 5.491161817986E+02    	
 1.014224608394E-01  	 2.941735378307E+05    	
 4.533495332801E-04  	 3.745667858779E+03    	
 4.997664377562E-04  	 1.783992356297E+03    	
 6.860238248427E-04  	 3.438357920921E+03    	
 3.528613409597E-03  	 7.045922281949E+03    	
 2.449108270382E-02  	 2.271296877719E+05    	
 5.831158300670E-03  	 5.854910578972E+04    	
 3.006125415264E+01  	 1.208110417409E+07    	
 8.970038114238E-04  	 6.728216086260E+03    	
 1.216279738572E-04  	 3.375683520194E+03    	
 1.340892142174E-05  	 2.225486609461E+02    	
 2.215637567677E-04  	 5.071522324320E+03    	
 2.996455635670E-04  	 2.492282441735E+03    	
 5.888586037180E-04  	 7.148911797173E+03    	
 4.503840330649E-01  	 6.391535891436E+05    	
 1.904074814112E-01  	 5.690556355109E+05    	
 7.019103672149E-04  	 2.792223825023E+03    	
 2.668547599308E-03  	 1.281769159015E+04    	
 8.710619411392E-04  	 8.200365802573E+03    	
 2.987449750150E-04  	 5.695748824560E+03    	
 2.812325603896E-01  	 6.570306691427E+06    	
 6.641070831348E-04  	 6.765675395930E+03    	
 7.508276288302E-04  	 1.130912383861E+03    	
 4.694790212333E-04  	 5.290228009541E+03    	
 2.895196198189E-04  	 5.748750865249E+03    	
 2.270588962081E+00  	 2.909832718657E+06    	
 5.038436732105E-04  	 2.017793825916E+04    	
 3.803552963897E-03  	 9.089816922910E+04    	
 6.959671354635E-03  	 1.693082444499E+04    	
 3.573047826440E+00  	 1.503025766234E+07    	
 5.389608355534E+00  	 1.293425069099E+07    	
 8.923893187258E-05  	 3.355054456924E+03    	
 7.630803811163E-02  	 2.177699220192E+05    	
 6.206243598714E+00  	 1.823524607323E+07    	
 1.742083469105E-04  	 1.159193804649E+03    	
 3.070159693730E-03  	 1.173439979753E+04    	
 1.223727664313E-04  	 8.079606563326E+02    	
 7.137325409979E-04  	 1.104744334186E+04    	
 1.092506307952E-01  	 1.212346356984E+06    	
 1.039042209224E+00  	 1.022334494085E+06    	
 7.313091640773E-05  	 4.027583050693E+03    	
 1.266658132770E-03  	 9.311961446055E+03    	
 5.216985981143E-05  	 2.982172117735E+03    	
 2.897105912538E-04  	 4.282082037473E+03    	
 1.519367609344E-05  	 1.629935592153E+02    	
 9.412973223535E-04  	 1.420278797472E+04    	
 6.063504608499E-03  	 1.692778846650E+04    	
 6.323061328209E-05  	 1.686799395812E+02    	
 8.622933380522E-05  	 1.546257611737E+03    	
 2.735447772596E-03  	 7.560139041980E+03    	
 2.842082377519E-04  	 3.680152362079E+03    	
 2.647349911412E-03  	 1.305755109121E+04    	
 2.787267629537E-03  	 2.952008150980E+04    	
 1.350189725650E-03  	 9.866576294423E+03    	
 9.362422407274E-03  	 4.346440470012E+04    	
 6.390714399048E-01  	 4.203139131849E+05    	
 3.040640456229E-04  	 7.048968502406E+03    	
 2.787266385920E-05  	 1.628579040912E+02    	
 4.927797855754E-05  	 1.729089923866E+03    	
 2.999527762538E-04  	 9.884918370920E+03    	
 8.150778242200E-03  	 2.028715740377E+05    	
 1.900121100589E-03  	 1.042674999691E+04    	
 4.752380844608E-04  	 1.298728076963E+04    	
 2.082648114991E-03  	 2.513059524507E+04    	
 1.375056365291E-03  	 1.138536456182E+04    	
 1.506913278898E+00  	 1.405004269138E+08    	
 4.937675514831E-04  	 5.729890345985E+03    	
 1.002854208475E-04  	 2.914897241329E+03    	
 1.451095885297E-05  	 2.307810995695E+03    	
 5.727632185213E+00  	 1.171130497509E+07    	
 1.031780705639E-04  	 2.425487496823E+03    	
 1.654469592267E-03  	 1.166304966153E+04    	
 8.580690296009E+00  	 8.431664377910E+06    	
 3.228720129863E-05  	 7.130020677645E+02    	
 3.052254288423E-05  	 1.650924456642E+03    	
 6.129900569634E-05  	 4.144009179200E+03    	
 4.873016242465E-04  	 9.075913658208E+02    	
 4.126005286056E-03  	 2.060282557166E+04    	
 4.565777933095E-04  	 5.501562927058E+03    	
 1.262161136979E-03  	 9.602499228675E+03    	
 4.185487627534E-05  	 1.442631406669E+03    	
 1.498564871835E-03  	 3.886131474325E+03    	
 1.253077282029E-04  	 2.291612191930E+03    	
 3.858966841931E-04  	 1.171228182440E+04    	
 9.091005277365E-05  	 2.153308810204E+03    	
 4.115316769738E-05  	 1.562961873194E+03    	
 2.005122063570E-03  	 1.356947241362E+04    	
 1.281024027573E+01  	 2.567187031221E+08    	
 3.478169099324E-04  	 6.569919798220E+03    	
 2.298235979751E-01  	 1.306245604093E+05    	
 1.288248863377E-03  	 1.011054672342E+04    	
 6.583649188159E-02  	 1.409417672255E+05    	
 6.527540176182E-04  	 1.735266025441E+04    	
 1.600531370796E-04  	 7.265496270631E+03    	
 3.643009250767E-04  	 6.279376551026E+03    	
 3.265001034295E-04  	 6.455851472739E+03    	
 1.141723766465E-05  	 6.397510897722E+02    	
 3.621386748911E-02  	 3.340001588944E+05    	
 7.153801784326E-05  	 3.327178911102E+03    	
 6.241959138827E-01  	 9.843809914855E+05    	
 3.015015937663E-01  	 1.016272275635E+06    	
 5.385890652057E-03  	 1.593754183548E+04    	
 8.594629415183E-02  	 3.189577969852E+05    	
 4.758556530600E-01  	 1.916714530161E+06    	
 8.408018002687E-03  	 1.072272597233E+04    	
 1.544675731034E-04  	 1.512617422212E+03    	
 3.048610172393E-02  	 2.020173684392E+04    	
 9.775217287325E-01  	 6.544393810313E+06    	
 4.998876418962E-04  	 1.278606738109E+04    	
 1.491919177341E-04  	 3.403452868450E+03    	
 3.752128292892E-02  	 4.412466946281E+04    	
 3.751129611896E-03  	 1.352156330739E+04    	
 1.984976127855E-04  	 3.345038147388E+03    	
 2.897100029989E-04  	 7.205369326357E+03    	
 1.730449988333E-02  	 1.870277542068E+04    	
 5.579230060873E-04  	 6.982999862026E+03    	
 1.569188857211E-03  	 4.083163588355E+03    	
 4.739502984971E-05  	 2.320753472720E+03    	
 1.158819614762E-02  	 1.244047068360E+05    	
 2.348183208622E-04  	 3.692937628685E+03    	
 6.656556611497E-03  	 1.409228483078E+04    	
 2.490425612681E+01  	 1.194226662003E+08    	
 1.073327955288E-04  	 4.773969666103E+03    	
 3.954029282387E-03  	 1.351232875809E+03    	
 6.575613042137E-03  	 4.154119068784E+04    	
 2.593976212124E-03  	 2.186270699751E+04    	
 2.695183357572E-01  	 1.925841116174E+05    	
 1.884108134924E-04  	 5.138724012154E+03    	
 7.156493032652E-04  	 1.525458232600E+04    	
 3.695457172115E-05  	 1.999059422512E+03    	
 1.837135029122E-04  	 1.377514136912E+03    	
 6.282650081063E-04  	 4.292140492015E+03    	
 1.316220099084E-05  	 2.826588601565E+02    	
 4.464072176651E-06  	 4.234449358809E+01    	
 1.048650521369E-04  	 1.613531882558E+03    	
 1.812687813134E-02  	 1.257232058597E+05    	
 3.084787832564E+01  	 9.579324365774E+07    	
 1.631166843255E-04  	 4.876410281825E+03    	
 4.619751549295E-02  	 8.358783533545E+04    	
 1.189523100032E-01  	 2.523397531975E+05    	
 8.272948041446E-04  	 6.797925279022E+03    	
 6.164182859711E-04  	 3.376604119822E+03    	
 1.536660774520E-01  	 1.613801432958E+05    	
 2.223629622923E-04  	 1.595822166920E+04    	
 2.450072637790E+00  	 3.335048488905E+07    	
 3.960639740101E-02  	 1.264573456389E+05    	
 8.551413136110E-05  	 6.977350350871E+02    	
 8.123242304554E-01  	 5.676403438666E+06    	
 1.461727746337E-04  	 4.128268514457E+03    	
 3.032314671346E-02  	 6.327851262017E+04    	
 1.415027972218E-03  	 9.839343870125E+03    	
 1.189392889819E+00  	 1.255823583308E+06    	
 2.178944773061E-02  	 1.469387260858E+04    	
 3.943405044572E-02  	 1.206821250012E+05    	
 3.541308285720E-05  	 2.158660212386E+03    	
 3.705309928874E-04  	 2.838612839849E+03    	
 4.912486051013E-03  	 2.447711114606E+04    	
 1.291394361798E-04  	 7.684736373302E+03    	
 5.527886134385E-02  	 7.839372669649E+04    	
 4.114198646755E-03  	 5.661796956786E+04    	
 8.560191447394E-03  	 1.391379092298E+04    	
 2.781045801651E-02  	 2.782316748119E+04    	
 5.961855159682E-05  	 4.422615869419E+03    	
 1.116611725882E+00  	 1.228138360942E+07    	
 4.496714386136E-03  	 9.149704111964E+03    	
 3.911846442130E-04  	 3.016732846299E+03    	
 1.948279563938E-01  	 1.232737186981E+05    	
 3.155701008253E-02  	 8.918354269206E+04    	
 7.230773195702E-05  	 1.720666442773E+03    	
 4.128275325893E-05  	 2.672376898168E+03    	
 1.382053206596E-04  	 6.875799660974E+03    	
 4.148343080604E-05  	 1.008758558144E+03    	
 1.330934766620E-01  	 3.436056056809E+05    	
 1.817140627773E-04  	 4.085893421382E+03    	
 5.465394669000E+00  	 1.470366092639E+07    	
 4.002100383428E-04  	 2.080682178153E+03    	
 9.611005681229E-04  	 9.878759991584E+03    	
 2.644824435342E-04  	 4.474971790859E+03    	
 2.276536095852E+00  	 7.459345192583E+06    	
 2.239339494738E-01  	 7.512783401204E+05    	
 9.442547663397E-06  	 1.184285585753E+02    	
 8.264630731624E-01  	 6.801145725273E+05    	
 8.144622198929E-02  	 6.696037558571E+04    	
 1.133140088578E-03  	 1.556720342012E+04    	
 6.535129079293E-04  	 1.191434014582E+04    	
 3.096104334057E-01  	 3.027255300884E+06    	
 4.594842327847E-04  	 6.935418450963E+03    	
 5.401515559552E-02  	 1.844829240651E+05    	
 1.309027585559E-04  	 1.713156304275E+03    	
 1.900796380790E-04  	 6.811039307564E+03    	
 8.157576762219E-03  	 2.974334555207E+04    	
 1.677608860370E-02  	 4.219523607244E+04    	
 7.641354746607E-03  	 3.589867843222E+04    	
 3.668003356201E-02  	 1.630322444284E+05    	
 6.223596565701E-04  	 1.018824122132E+04    	
 8.685869863886E+00  	 4.156171392914E+07    	
 4.254073325030E-04  	 8.469778178961E+03    	
 7.795574688098E-02  	 8.663508963424E+05    	
 2.983923695216E-03  	 3.461170778725E+04    	
 9.235925467633E-04  	 8.264286150975E+03    	
 1.064631937038E+00  	 9.242392003986E+05    	
 2.626014084109E-03  	 1.501499091253E+04    	
 6.614749342431E-04  	 1.035439368208E+04    	
 8.364050616864E-04  	 7.209273532742E+03    	
 4.050397061532E-04  	 9.632292183177E+03    	
 3.899618703969E-04  	 5.715967580596E+03    	
 7.439018247472E-05  	 1.200465515528E+03    	
 8.157148209679E-03  	 7.017953785001E+04    	
 2.275431661967E-06  	 7.060224220755E+01    	
 1.930937226862E-03  	 1.023026968408E+04    	
 6.780340793144E-03  	 1.857544421335E+04    	
 1.531626409824E-01  	 1.596075842050E+05    	
 2.249027914061E-03  	 8.213092038837E+03    	
 5.201905604578E-04  	 6.041314079129E+03    	
 1.792544319729E-05  	 1.965132968323E+02    	
 2.454180990313E-04  	 6.753184367231E+03    	
 1.224402795109E-01  	 7.265566624534E+04    	
 2.978471670181E-04  	 4.991889332324E+03    	
 5.334051914438E-04  	 2.638827101683E+03    	
 1.455393538039E-02  	 3.875396392066E+04    	
 4.347464796406E-04  	 9.449231450429E+03    	
 4.064423087654E-01  	 1.095433612021E+06    	
 2.822593548330E-02  	 1.704917644758E+04    	
 3.569737163026E-02  	 3.646985256730E+05    	
 6.093720696779E-04  	 6.093623941043E+03    	
 2.234829177106E-02  	 4.257019925228E+04    	
 3.904368839525E-04  	 5.473655484447E+03    	
 3.523816545429E-04  	 3.248291510306E+03    	
 1.377421489594E-04  	 6.451716549510E+02    	
 1.713713902761E-04  	 3.378220556535E+03    	
 4.350800664535E-02  	 8.242733568841E+04    	
 3.855482996655E-02  	 6.739380241108E+04    	
 1.289486110522E-01  	 2.638584400102E+05    	
 3.053525461865E-02  	 6.934265575884E+04    	
 8.878109634484E-05  	 2.650928335644E+03    	
 5.406503160567E-02  	 4.769704299162E+05    	
 1.064353877376E-03  	 1.066314069477E+04    	
 2.130986837345E-02  	 9.983052882223E+04    	
 1.498342847989E-02  	 3.847165313021E+04    	
 1.167600104123E-03  	 1.531710978759E+04    	
 3.037310675721E-04  	 4.612536549224E+03    	
 5.808576135320E-04  	 3.794827810504E+03    	
 7.260578060344E-03  	 7.677999623121E+04    	
 3.012252790864E-03  	 1.331455239347E+04    	
 2.996671918165E-03  	 5.289544415324E+03    	
 7.237769488052E-06  	 6.103342971272E+01    	
 7.171759881070E-03  	 2.763505795736E+04    	
 6.317308419810E-05  	 3.671410830534E+03    	
 4.862802143612E-01  	 5.291638479458E+05    	
 2.139422128845E-04  	 3.850638589859E+03    	
 8.914972679491E-04  	 7.837554038033E+03    	
 1.481349302972E-03  	 1.849011093318E+04    	
 3.910200775858E-04  	 4.975219013952E+03    	
 1.082337882120E+02  	 1.000005870509E+08    	
 1.899628957836E+00  	 3.445377154650E+07    	
 6.858754402128E-02  	 1.779602474665E+05    	
 2.036377932243E-02  	 4.237741956053E+04    	
 3.435324389275E-04  	 2.569749181092E+03    	
 3.133739341709E+01  	 1.444963064719E+08    	
 8.965065581178E-01  	 7.360386071645E+05    	
 2.981295990868E-01  	 3.699859816894E+05    	
 1.447922337575E-04  	 4.325880233897E+03    	
 9.808904707167E-02  	 5.396659696335E+05    	
 1.976245733000E-02  	 2.190914869381E+05    	
 3.290942591831E-03  	 2.032405781483E+04    	
 3.244301981611E-02  	 1.044249682350E+05    	
 2.205203540744E-03  	 6.320507739095E+03    	
 5.848931912960E-03  	 3.106572559705E+04    	
 1.213432261553E-01  	 5.664643101871E+05    	
 1.524584014528E-04  	 3.013801735133E+03    	
 1.328224481488E-01  	 2.782923484719E+05    	
 6.397542085793E-05  	 3.351665073348E+03    	
 6.452006126834E-05  	 3.868662248908E+03    	
 1.305543944573E-04  	 8.703429998184E+03    	
 5.006638018179E-03  	 1.185845720198E+04    	
 1.424442636812E-03  	 8.110084987917E+03    	
 6.151001389455E-04  	 3.180743340655E+03    	
 9.279287963932E-04  	 6.242896376380E+03    	
 2.339307012582E-04  	 7.514270961176E+03    	
 2.384247561908E-03  	 2.444639656519E+04    	
 9.753022993905E-02  	 8.918648361883E+04    	
 4.542453101976E-01  	 2.354959007925E+06    	
 7.978364749614E+01  	 2.552172354585E+08    	
 1.223476377274E-03  	 1.991774652724E+04    	
 1.190584579908E+01  	 3.836506367709E+07    	
 1.939793051846E-04  	 3.271977038527E+03    	
 1.281862090638E-03  	 8.439647922413E+03    	
 2.126760235951E-02  	 3.571129657987E+04    	
 4.058209446966E-01  	 2.876900185676E+06    	
 2.630127452269E-04  	 3.149018037570E+03    	
 4.917124233291E-03  	 2.764302185578E+05    	
 2.228488075222E-03  	 4.919232275974E+03    	
 1.654256624651E-03  	 9.971926331493E+03    	
 4.752691218519E+00  	 2.685415809861E+06    	
 1.850779092007E+00  	 2.680630821937E+06    	
 6.651228229060E-02  	 1.976044361723E+05    	
 9.762476883984E-03  	 7.775767430127E+03    	
 2.774233178207E-02  	 9.766961287519E+04    	
 1.114985656575E-03  	 5.387493616478E+03    	
 9.937992371742E-03  	 3.281848120987E+04    	
 5.033323184844E-05  	 2.027980869299E+03    	
 1.739050037873E-03  	 1.653532735822E+04    	
 9.572198939496E-05  	 7.892927886666E+02    	
 6.285787089057E-01  	 2.814021312876E+06    	
 3.743904258834E-04  	 3.103274513757E+03    	
 5.022999458144E-04  	 1.284640904141E+04    	
 3.666622113867E-04  	 1.215244812056E+04    	
 3.482612382784E-05  	 2.161220616774E+03    	
 4.592572653603E+00  	 7.599928539334E+06    	
 4.303062814709E-05  	 9.654417151839E+02    	
 3.347994915960E-05  	 1.102509649992E+03    	
 6.451821872569E-04  	 6.081252275168E+03    	
 3.619180817693E-05  	 5.304224235849E+02    	
 1.253980905112E-04  	 9.156435889556E+03    	
 3.374713682483E-05  	 2.188509186750E+03    	
 2.150983039222E-04  	 1.689346595943E+03    	
